candidate,text,tweet_id
Trump,Brad Raffensperger will be a fantastic Secretary of State for Georgia - will work closely with @BrianKempGA. It is really important that you get out and vote for Brad - early voting....,1067151248040824833
Trump,40 years of corruption. 40 years of repression. 40 years of terror. The regime in Iran has produced only #40YearsofFailure. The long-suffering Iranian people deserve a much brighter future. https://t.co/bA8YGsw9LA,1095049346201079808
Trump,Scary thought--@JoeBiden is a heartbeat away from the Presidency.,237905477705555968
Trump,Congratulations to all of the ”DEPLORABLES” and the millions of people who gave us a MASSIVE (304-227) Electoral College landslide victory! https://t.co/7ifv5gT7Ur,928325667556548608
Trump,https://t.co/eK7swFWq1A,1171631144414208000
Trump,Democrats try so hard to mock &amp; belittle Republicans—&amp; the Republicans just don’t fight back—no energy!,299530651776999424
Trump,"Never forget, they are coming after ME, because I am fighting for YOU! https://t.co/Cc7GnZiFyW",1306800269578051585
Trump,"""@RealJamesWoods:  Without absolutely OWNING the liberal media, HillaryClinton wouldn't stand a chance. #VoterFraud and #MSM her only hope.""",759848885900763141
Trump,Barr: Mail-in Ballots ‘Absolutely Opens the Floodgates to Fraud‘ https://t.co/vd4AD3EPb0 via @BreitbartNews. This will be the Election disaster of our time. Mail-In Ballots will lead to a RIGGED ELECTION!,1275023295755190272
Trump,Georgia Counties Using Same Software as Michigan Counties Also Encounter ‘Glitch’ https://t.co/N2KlEOezGi via @BreitbartNews What a total mess this “election” has been!,1325096422799237120
Biden,"America, I’m honored that you have chosen me to lead our great country.

The work ahead of us will be hard, but I promise you this: I will be a President for all Americans — whether you voted for me or not.

I will keep the faith that you have placed in me. https://t.co/moA9qhmjn8",1325118992785223682
Trump,"THE OBSERVERS WERE NOT ALLOWED INTO THE COUNTING ROOMS. I WON THE ELECTION, GOT 71,000,000 LEGAL VOTES. BAD THINGS HAPPENED WHICH OUR OBSERVERS WERE NOT ALLOWED TO SEE. NEVER HAPPENED BEFORE. MILLIONS OF MAIL-IN BALLOTS WERE SENT TO PEOPLE WHO NEVER ASKED FOR THEM!",1325194709443080192
Biden,"It’s time to put away the harsh rhetoric.

To lower the temperature.

To see each other again.

To listen to each other again.",1325254209613123584
Biden,"I pledge to be a President who seeks not to divide, but to unify.

Who doesn’t see Red and Blue states, but a United States.

And who will work with all my heart to win the confidence of the whole people.",1325253203022241792
Biden,"Now that the campaign is over—what is the people’s will? What is our mandate?

I believe it is this: Americans have called on us to marshal the forces of decency and the forces of fairness. To marshal the forces of science and the forces of hope in the great battles of our time.",1325255719336243200
Trump,The Obama/Biden Administration is the most CORRUPT in HISTORY! https://t.co/kWa3SZnqPY,1276205726428327936
Biden,"The Bible tells us that to everything there is a season — a time to build, a time to reap, a time to sow. And a time to heal.

This is the time to heal in America.",1325254461049073664
Biden,From the bottom of my heart: thank you. https://t.co/s76oHFkr66,1325261759456874499
Trump,People were screaming STOP THE COUNT &amp; WE DEMAND TRANSPARENCY (As Legal Observers were refused admittance to count rooms)! https://t.co/CW1tivI45c,1325067488695099397
Trump,Consistently great reporting by Elizabeth MacDonald of @FoxBusiness. She really understands OBAMAGATE!,1262969768681840643
Biden,"Trump's Cuba policy hurts families on &amp; off the island. Administrations of both parties have supported family reunification, and I support @DebbieforFL &amp; @DonnaShalala's work to reunite Cuban families. As president, I will reinstate the Cuban Family Reunification Parole Program.",1191830044676481024
Trump,"“Joe Biden, a little out of it, let’s face it, so he is the perfect vessel, an empty vessel, to transform the Country.” @TuckerCarlson  @FoxNews “Destroying your dreams and ending your life.”  Ned Ryan",1281757895860740096
Trump,"Whether you call it Vote by Mail or Absentee Voting, in Florida the election system is Safe and Secure, Tried and True. Florida’s Voting system has been cleaned up (we defeated Democrats attempts at change), so in Florida I encourage all to request a Ballot &amp; Vote by Mail! #MAGA",1290692768675901440
Trump,"....This would ALSO change the Election result in numerous States, including Pennsylvania, which everyone thought was easily won on Election Night, only to see a massive lead disappear, without anyone being allowed to OBSERVE, for long intervals of time, what the happened...",1325065546342264834
Biden,A new day in America has come. Tune in as Vice President-Elect @KamalaHarris and I address the nation. https://t.co/d38F58DHu8,1325247969780621317
Biden,"I believe that this is part of the mandate from the American people. They want us to cooperate.

That’s the choice I’ll make. And I call on the Congress — Democrats and Republicans alike — to make that choice with me.",1325256474415800322
Trump,Make sure you take some time to enjoy the weekend.  Important for your mind and will help you be productive next week.,287299754516430848
Biden,"President Trump betrayed our partners, the Syrian Democratic Forces, and endangered our hard-won gains against ISIS. Our troops are left in the middle of a war with no plan other than retreat.

He has failed as Commander-in-Chief to safeguard our country &amp; protect our troops. https://t.co/8dZyqUYNUk",1183554274002911232
Biden,"In 100 days, we’re going to make Donald Trump a one-term president. https://t.co/vTrPRrHhwm",1287528122804514817
Biden,"Dreamers are Americans. But Trump's ripped away the hard-won protections of DACA recipients, throwing their lives into upheaval. It’s unacceptable, and on day one of my presidency I will protect them from deportation and send a bill to Congress. https://t.co/YlvFuCaTrZ",1272687836349837313
Biden,"Unlike President Trump, I know what it takes to negotiate with Erdoğan. And if I were president, I would make him pay a heavy price for what he has done. https://t.co/vv4P1q7B5S",1184560895768137729
Biden,"Folks, the people of this nation have spoken.

They have delivered us a clear victory. A convincing victory.

A victory for “We the People.”",1325252951124762625
Trump,"“We believe these people are thieves. The big city machines are corrupt. This was a stolen election. Best pollster in Britain wrote this morning that this clearly was a stolen election, that it’s impossible to imagine that Biden outran Obama in some of these states.",1325442336957018112
Trump,"....Where it mattered, they stole what they had to steal. @newtgingrich",1325442345396039680
Trump,Investigators Dispatched After Fulton County Discovers ‘Issue‘ with Ballot Reporting https://t.co/lShmKksQ0O via @BreitbartNews,1325527391993786374
Trump,https://t.co/VMEU0QBEHA,1325565374138560512
Trump,Watch @marklevinshow at 8:00 P.M.  Will discuss the Mail-In Ballot Hoax!,1325563462433509376
Trump,"To the leaders of Iran - DO NOT KILL YOUR PROTESTERS. Thousands have already been killed or imprisoned by you, and the World is watching. More importantly, the USA is watching. Turn your internet back on and let reporters roam free! Stop the killing of your great Iranian people!",1216356280933273600
Biden,"Mohamed Amashah is finally home after 486 days in Egyptian prison for holding a protest sign. Arresting, torturing, and exiling activists like Sarah Hegazy and Mohamed Soltan or threatening their families is unacceptable. No more blank checks for Trump’s ""favorite dictator."" https://t.co/RtZkbGh6ik",1282419453939113989
Biden,China’s internment of nearly one million Uighur Muslims is among the worst abuses of human rights in the world today. The U.S. cannot be silent — we must speak out against this oppression and relentlessly defend human rights around the world. https://t.co/PQp04TWjyd,1196492012779966465
Trump,Thank you David! https://t.co/zsmNfTjEDR,1086995116496224256
Trump,“Joe Biden represents the past. President Trump represents the future.” @LisaMarieBoothe @edhenry @FoxNews,1235601483367923718
Trump,https://t.co/yTvqk6tMXn,1325658142592667648
Trump,https://t.co/nR1I8ly9tN,1325658119054241792
Trump,https://t.co/JuZMicwemC,1325658048585752581
Trump,https://t.co/SQDKtMux5y,1325658085457850368
Trump,https://t.co/JGyWpeFbWq,1325653065849073664
Trump,https://t.co/qsFn1Ee6B0,1325662972472123394
Trump,https://t.co/4j9bBhC77N,1325658023143088133
Trump,Wisconsin is looking very good. Needs a little time statutorily. Will happen soon! @Reince @SeanDuffyWI,1325891490636320768
Trump,".@FoxNews, @QuinnipiacPoll, ABC/WaPo, NBC/WSJ were so inaccurate with their polls on me, that it really is tampering with an Election. They were so far off in their polling, and in their attempt to suppress - that they should be called out for Election Interference...",1325961114514038786
Trump,"“The Conservative does not despise government. He despises tyranny."" - @marklevinshow",340161396224450561
Trump,"This is good news, it means I won! 
cc: @RepDougCollins @SecretarySonny https://t.co/zO4AlPF8O0",1325956184613019648
Trump,Nothing! https://t.co/OurKkatwbE,1326036394846859265
Trump,Nolte: Bret Baier Deletes Tweet that Exposed Backlash Against Fox News https://t.co/k98LQLPwsK via @BreitbartNews,1326031379151327232
Trump,"“President Trump told us for some time we would be getting a Vaccine by the end of the year and people laughed at him, and here we are with Pfizer getting FDA approval by the end of this month. He was right.” @MariaBartiromo",1326147913542668291
Biden,".@KamalaHarris and I aren’t wasting any time. We’re ready to get COVID-19 under control so that we can reopen our businesses and schools safely, resume our lives, and put this pandemic behind us. https://t.co/65C1XfR9rR",1326214285949865986
Biden,"Today, I have named a COVID-19 Transition Advisory Board, comprised of distinguished public health experts, to help our transition team translate the Biden-Harris COVID-19 plan into a blueprint we can put into place as soon as @KamalaHarris and I are sworn into office.",1325870017401905152
Trump,"“I don’t care what state you’re in, this computer voting system is wide open to fraud and intervention.” @LouDobbs  True, and wait until you see what’s coming!",1326327582074220544
Trump,People will not accept this Rigged Election!,1326353226749386757
Trump,https://t.co/UBsZoZb20g,1180664424375435265
Trump,Ballot Corruption will be exposed tonight at 9:00pmE on @SeanHannity on @FoxNews!,1326304091035881472
